id_reserva,id_unidade,id_tipo_quarto,id_cliente,id_canal,data_checkin,data_checkout,qtd_diarias,num_hospedes,avaliacao_hospede,status_reserva,forma_pagamento,avaliado_sim_nao
273,8,1,23,1,2024-03-11,2024-03-18,7.0,2.0,7,Cancelada,Cartão de Crédito,Sim
274,9,1,13,1,2024-01-26,2024-02-01,6.0,1.0,9,Confirmada,Dinheiro,Sim
275,12,4,245,2,2024-02-14,2024-02-15,1.0,1.0,7,Confirmada,PIX,Sim
276,8,2,283,2,2024-11-17,2024-11-20,3.0,1.0,8,Confirmada,Dinheiro,Sim
277,3,2,194,1,2023-12-08,2023-12-11,3.0,2.0,4,Cancelada,Cartão de Crédito,Sim
278,3,1,52,3,2024-01-15,2024-01-17,2.0,1.0,2,Confirmada,Cartão de Débito,Sim
279,11,1,1,2,2024-10-21,2024-10-25,4.0,2.0,10,Concluída,Transferência,Sim
280,11,4,147,2,2023-12-20,2023-12-27,7.0,1.0,6,Confirmada,Cartão de Crédito,Sim
281,7,3,142,4,2023-12-15,2023-12-17,2.0,2.0,10,Cancelada,Dinheiro,Sim
282,2,2,76,2,2024-03-31,2024-04-04,4.0,2.0,8,Confirmada,Cartão de Crédito,Sim
283,12,1,124,4,2024-05-20,2024-05-23,3.0,1.0,99,Confirmada,Cartão de Crédito,Não
284,5,2,33,2,2024-06-15,2024-06-17,2.0,1.0,1,Confirmada,Cartão de Débito,Sim
285,7,3,21,3,2024-05-03,2024-05-06,3.0,1.0,8,Confirmada,Dinheiro,Sim
286,9,3,285,1,2023-01-19,2023-01-26,7.0,2.0,6,Cancelada,Transferência,Sim
287,11,3,153,1,2023-06-12,2023-06-14,2.0,2.0,8,Confirmada,PIX,Sim
288,3,3,108,1,2023-07-16,2023-07-17,1.0,1.0,4,Concluída,Transferência,Sim
289,7,3,165,1,2024-01-06,2024-01-12,6.0,2.0,6,Confirmada,Cartão de Débito,Sim
290,6,2,31,1,2023-07-08,2023-07-11,3.0,1.0,6,Confirmada,Transferência,Sim
291,3,1,130,3,2023-07-15,2023-07-17,2.0,2.0,1,Confirmada,Dinheiro,Sim
292,11,3,237,3,2023-03-16,2023-03-18,2.0,3.0,6,Confirmada,Dinheiro,Sim
293,9,1,145,2,2023-05-29,2023-05-31,2.0,2.0,6,Confirmada,Cartão de Crédito,Sim
294,10,1,22,2,2023-04-06,2023-04-09,3.0,1.0,99,Confirmada,PIX,Não
295,8,2,230,2,2023-04-13,2023-04-17,4.0,1.0,9,Confirmada,PIX,Sim
296,5,2,135,1,2024-06-15,2024-06-17,2.0,2.0,3,Confirmada,Cartão de Débito,Sim
297,12,3,32,2,2023-11-09,2023-11-11,2.0,3.0,8,Confirmada,Cartão de Débito,Sim
298,9,2,193,4,2024-07-08,2024-07-14,6.0,1.0,6,Concluída,Dinheiro,Sim
299,1,3,65,2,2023-09-12,2023-09-14,2.0,2.0,6,Confirmada,Cartão de Crédito,Sim
300,10,4,202,1,2023-05-06,2023-05-08,2.0,3.0,99,No-show,Transferência,Não
301,5,2,292,2,2023-06-29,2023-06-30,1.0,2.0,3,Confirmada,Transferência,Sim
302,11,5,69,4,2023-10-28,2023-10-29,1.0,4.0,9,Concluída,Cartão de Débito,Sim
303,6,4,268,4,2023-11-28,2023-12-03,5.0,1.0,7,Confirmada,Cartão de Crédito,Sim
304,3,2,131,1,2024-01-15,2024-01-17,2.0,2.0,1,Confirmada,PIX,Sim
305,12,1,101,1,2023-04-08,2023-04-10,2.0,2.0,99,Confirmada,PIX,Não
306,4,3,153,1,2023-01-24,2023-01-29,5.0,2.0,6,Cancelada,Dinheiro,Sim
307,3,1,208,2,2024-09-12,2024-09-14,2.0,1.0,1,Confirmada,Dinheiro,Sim
308,4,5,155,1,2023-02-12,2023-02-17,5.0,2.0,9,Concluída,PIX,Sim
309,1,3,128,1,2024-06-07,2024-06-12,5.0,1.0,99,Confirmada,Transferência,Não
310,6,5,126,1,2023-03-26,2023-03-29,3.0,1.0,7,Confirmada,Cartão de Débito,Sim
311,3,1,27,2,2023-07-15,2023-07-17,2.0,1.0,3,Confirmada,Transferência,Sim
312,11,1,232,2,2023-09-08,2023-09-12,4.0,2.0,8,Confirmada,Cartão de Crédito,Sim
313,11,4,295,2,2023-02-24,2023-03-03,7.0,3.0,8,Confirmada,Dinheiro,Sim
314,9,3,158,1,2024-05-27,2024-06-01,5.0,1.0,99,Confirmada,Cartão de Crédito,Não
315,7,3,106,4,2024-09-12,2024-09-17,5.0,2.0,9,Confirmada,Cartão de Crédito,Sim
316,8,2,1,1,2024-09-02,2024-09-05,3.0,1.0,8,Concluída,Cartão de Crédito,Sim
317,1,1,136,2,2024-11-16,2024-11-20,4.0,1.0,6,Concluída,PIX,Sim
318,1,3,166,4,2023-08-03,2023-08-08,5.0,3.0,99,Cancelada,Transferência,Não
319,5,2,81,1,2023-10-15,2023-10-17,2.0,1.0,3,Confirmada,PIX,Sim
320,8,5,71,0,2024-05-29,2024-06-03,5.0,3.0,10,Confirmada,Dinheiro,Sim
321,1,2,294,1,2024-01-02,2024-01-08,6.0,2.0,9,Confirmada,Cartão de Crédito,Sim
322,4,4,209,4,2024-06-25,2024-07-02,7.0,1.0,6,Confirmada,PIX,Sim
323,7,1,101,1,2023-01-28,2023-02-03,6.0,1.0,7,Confirmada,Cartão de Débito,Sim
324,6,3,47,3,2024-01-26,2024-02-01,6.0,1.0,99,Confirmada,Dinheiro,Não
325,9,3,136,4,2024-09-30,2024-10-06,6.0,3.0,8,Confirmada,Dinheiro,Sim
326,1,3,133,2,2023-05-04,2023-05-10,6.0,1.0,99,Confirmada,Transferência,Não
327,4,3,61,4,2023-05-23,2023-05-26,3.0,3.0,9,Confirmada,Cartão de Débito,Sim
328,4,1,67,1,2023-02-19,2023-02-22,3.0,2.0,9,Confirmada,PIX,Sim
329,3,2,29,4,2024-01-15,2024-01-17,2.0,2.0,2,Confirmada,Transferência,Sim
330,7,4,254,3,2024-06-08,2024-06-15,7.0,2.0,9,Cancelada,Cartão de Débito,Sim
331,8,1,95,1,2023-10-20,2023-10-23,3.0,1.0,10,Concluída,PIX,Sim
332,3,2,30,3,2023-07-15,2023-07-17,2.0,1.0,1,Confirmada,PIX,Sim
333,6,1,141,4,2023-11-14,2023-11-21,7.0,2.0,6,Confirmada,Cartão de Crédito,Sim
334,4,2,291,1,2024-08-31,2024-09-07,7.0,2.0,99,Confirmada,Dinheiro,Não
335,9,5,107,1,2023-02-13,2023-02-16,3.0,1.0,99,Concluída,Dinheiro,Não
336,7,4,239,4,2024-06-01,2024-06-02,1.0,3.0,10,Confirmada,Cartão de Débito,Sim
337,6,2,148,1,2023-05-21,2023-05-25,4.0,2.0,10,Confirmada,PIX,Sim
338,10,2,190,4,2023-01-24,2023-01-28,4.0,1.0,6,Cancelada,Cartão de Débito,Sim
339,7,3,221,1,2023-06-07,2023-06-13,6.0,3.0,7,Cancelada,Cartão de Crédito,Sim
340,3,3,263,2,2024-08-08,2024-08-09,1.0,1.0,3,Confirmada,Dinheiro,Sim
341,9,2,154,2,2024-09-23,2024-09-24,1.0,2.0,7,Concluída,Dinheiro,Sim
342,7,1,231,4,2023-12-20,2023-12-21,1.0,2.0,9,Confirmada,PIX,Sim
343,12,3,149,4,2024-08-30,2024-09-03,4.0,3.0,10,Confirmada,Cartão de Débito,Sim
344,9,4,135,1,2023-07-17,2023-07-22,5.0,1.0,7,Confirmada,Cartão de Crédito,Sim
345,2,1,45,2,2023-09-15,2023-09-17,2.0,1.0,7,Concluída,Cartão de Crédito,Sim
346,4,1,22,4,2024-04-05,2024-04-10,5.0,2.0,9,Confirmada,Cartão de Débito,Sim
347,1,3,200,3,2023-07-28,2023-08-04,7.0,2.0,99,No-show,Transferência,Não
348,10,2,96,2,2023-09-11,2023-09-13,2.0,2.0,9,Confirmada,Transferência,Sim
349,10,1,30,3,2024-03-16,2024-03-19,3.0,1.0,9,Cancelada,PIX,Sim
350,1,5,83,2,2024-04-04,2024-04-06,2.0,2.0,6,Confirmada,Cartão de Débito,Sim
351,7,1,108,2,2024-06-05,2024-06-10,5.0,2.0,9,Confirmada,Transferência,Sim
352,2,1,227,4,2023-07-13,2023-07-15,2.0,2.0,9,Confirmada,Cartão de Crédito,Sim
353,3,2,272,4,2024-01-15,2024-01-17,2.0,1.0,3,Confirmada,Cartão de Crédito,Sim
354,3,2,201,3,2023-07-15,2023-07-17,2.0,2.0,2,Confirmada,PIX,Sim
355,11,3,293,4,2023-09-03,2023-09-10,7.0,1.0,8,Confirmada,PIX,Sim
356,5,1,57,2,2023-07-19,2023-07-20,1.0,2.0,4,Cancelada,PIX,Sim
357,9,1,37,2,2024-01-02,2024-01-09,7.0,1.0,6,Confirmada,Cartão de Crédito,Sim
358,3,1,10,4,2024-01-15,2024-01-17,2.0,2.0,2,Confirmada,PIX,Sim
359,12,2,211,4,2024-11-29,2024-12-06,7.0,2.0,7,Cancelada,Cartão de Crédito,Sim
360,7,2,21,2,2023-08-05,2023-08-07,2.0,2.0,10,Concluída,Dinheiro,Sim
361,1,4,119,1,2024-12-26,2024-12-27,1.0,1.0,8,Confirmada,Cartão de Crédito,Sim
362,10,1,213,2,2024-11-20,2024-11-22,2.0,1.0,9,Confirmada,Cartão de Crédito,Sim
363,12,3,83,2,2024-02-05,2024-02-12,7.0,1.0,6,Confirmada,Cartão de Débito,Sim
364,4,3,288,1,2023-04-03,2023-04-10,7.0,3.0,10,Confirmada,Dinheiro,Sim
365,11,3,281,3,2023-04-10,2023-04-11,1.0,3.0,8,Confirmada,Dinheiro,Sim
366,9,2,177,2,2024-06-14,2024-06-21,7.0,1.0,7,Confirmada,Cartão de Débito,Sim
367,10,2,151,3,2023-08-20,2023-08-27,7.0,2.0,7,Confirmada,Cartão de Débito,Sim
368,8,3,188,2,2024-10-24,2024-10-31,7.0,1.0,10,Cancelada,Cartão de Crédito,Sim
369,5,1,47,1,2023-12-21,2023-12-23,2.0,1.0,3,Confirmada,Dinheiro,Sim
370,1,1,176,1,2023-01-10,2023-01-17,7.0,2.0,9,Concluída,PIX,Sim
371,3,1,102,3,2023-07-15,2023-07-17,2.0,1.0,3,Confirmada,PIX,Sim
372,11,5,24,1,2023-08-09,2023-08-13,4.0,4.0,7,Concluída,PIX,Sim
373,7,4,215,1,2023-07-19,2023-07-21,2.0,2.0,10,Confirmada,PIX,Sim
374,10,2,9,4,2023-02-13,2023-02-16,3.0,2.0,6,Confirmada,PIX,Sim
375,3,1,282,3,2024-01-15,2024-01-17,2.0,1.0,1,Confirmada,Cartão de Débito,Sim
376,3,2,140,2,2023-03-22,2023-03-24,2.0,1.0,2,Confirmada,Cartão de Débito,Sim
377,5,2,300,2,2024-06-15,2024-06-17,2.0,2.0,3,Confirmada,Dinheiro,Sim
378,8,3,83,1,2024-03-26,2024-03-30,4.0,3.0,99,Confirmada,Cartão de Crédito,Não
379,11,4,20,1,2024-03-22,2024-03-26,4.0,4.0,9,Confirmada,Cartão de Crédito,Sim
380,2,1,242,3,2024-07-21,2024-07-25,4.0,2.0,9,Confirmada,PIX,Sim
381,10,4,116,4,2023-07-21,2023-07-26,5.0,4.0,6,Confirmada,PIX,Sim
382,6,2,145,1,2024-01-13,2024-01-15,2.0,1.0,8,Confirmada,Cartão de Crédito,Sim
383,7,3,52,1,2024-07-08,2024-07-10,2.0,1.0,9,Cancelada,PIX,Sim
384,5,1,250,4,2024-03-26,2024-03-28,2.0,2.0,4,Concluída,Dinheiro,Sim
385,9,4,159,2,2023-10-27,2023-10-30,3.0,4.0,9,Concluída,Cartão de Crédito,Sim
386,4,2,185,4,2024-12-20,2024-12-21,1.0,1.0,9,Concluída,PIX,Sim
387,4,4,178,4,2024-10-10,2024-10-14,4.0,1.0,10,Confirmada,PIX,Sim
388,5,2,72,4,2023-10-15,2023-10-17,2.0,2.0,3,Confirmada,PIX,Sim
389,4,3,282,2,2024-04-17,2024-04-18,1.0,2.0,6,Confirmada,Cartão de Crédito,Sim
390,4,2,71,0,2023-02-11,2023-02-13,2.0,1.0,6,Confirmada,PIX,Sim
391,6,2,108,3,2024-11-30,2024-12-03,3.0,2.0,6,Confirmada,Cartão de Débito,Sim
392,2,1,148,3,2024-08-03,2024-08-04,1.0,2.0,9,Confirmada,PIX,Sim
393,11,1,145,1,2024-04-10,2024-04-16,6.0,2.0,9,Confirmada,Dinheiro,Sim
394,5,1,12,2,2024-04-14,2024-04-15,1.0,1.0,1,Confirmada,Dinheiro,Sim
395,9,1,289,2,2023-08-27,2023-08-28,1.0,1.0,6,Cancelada,PIX,Sim
396,2,1,117,4,2024-12-08,2024-12-11,3.0,2.0,8,Confirmada,Cartão de Débito,Sim
397,4,1,44,1,2023-09-12,2023-09-19,7.0,1.0,6,Concluída,PIX,Sim
398,3,2,186,2,2023-08-13,2023-08-14,1.0,1.0,3,No-show,Cartão de Crédito,Sim
399,11,3,214,2,2023-03-09,2023-03-12,3.0,1.0,7,No-show,Dinheiro,Sim
400,12,3,206,2,2023-02-08,2023-02-15,7.0,2.0,99,Confirmada,PIX,Não
401,5,1,291,2,2023-06-26,2023-06-28,2.0,2.0,1,Confirmada,Dinheiro,Sim
402,7,3,223,3,2024-12-12,2024-12-17,5.0,3.0,7,Confirmada,Cartão de Débito,Sim
403,2,1,168,3,2023-11-30,2023-12-05,5.0,2.0,6,Confirmada,Dinheiro,Sim
404,12,1,220,1,2024-09-09,2024-09-11,2.0,2.0,10,Confirmada,Cartão de Crédito,Sim
405,4,1,113,4,2024-11-26,2024-12-03,7.0,1.0,99,Confirmada,PIX,Não
406,3,2,89,2,2023-07-15,2023-07-17,2.0,1.0,2,Confirmada,Transferência,Sim
407,9,3,192,2,2023-01-29,2023-02-03,5.0,1.0,8,No-show,Cartão de Débito,Sim
408,1,3,153,4,2024-02-09,2024-02-16,7.0,3.0,9,Cancelada,Cartão de Débito,Sim
409,7,5,213,1,2024-09-03,2024-09-08,5.0,4.0,9,Confirmada,Cartão de Crédito,Sim
410,5,1,146,4,2023-10-15,2023-10-17,2.0,1.0,1,Confirmada,Cartão de Débito,Sim
411,8,1,178,4,2023-05-31,2023-06-06,6.0,1.0,7,Cancelada,Dinheiro,Sim
412,1,3,285,2,2024-08-01,2024-08-04,3.0,2.0,9,Confirmada,Transferência,Sim
413,2,3,232,1,2023-01-30,2023-01-31,1.0,2.0,8,Confirmada,Transferência,Sim
414,6,5,279,1,2024-03-21,2024-03-26,5.0,2.0,6,Confirmada,Dinheiro,Sim
415,3,1,67,4,2023-07-30,2023-07-31,1.0,2.0,2,Confirmada,Cartão de Crédito,Sim
416,2,3,149,1,2023-01-07,2023-01-11,4.0,1.0,10,Cancelada,Dinheiro,Sim
417,12,3,289,3,2024-10-26,2024-11-02,7.0,2.0,9,Confirmada,Dinheiro,Sim
418,11,3,283,3,2024-02-08,2024-02-12,4.0,2.0,10,Confirmada,Transferência,Sim
419,3,3,52,2,2023-02-23,2023-02-25,2.0,2.0,1,Confirmada,Transferência,Sim
420,12,3,57,4,2024-04-07,2024-04-10,3.0,2.0,7,Confirmada,Cartão de Crédito,Sim
421,6,5,175,1,2024-05-17,2024-05-18,1.0,3.0,10,Confirmada,PIX,Sim
422,3,1,285,2,2023-12-26,2023-12-29,3.0,1.0,1,Confirmada,Cartão de Débito,Sim
423,12,4,216,1,2023-01-29,2023-02-05,7.0,4.0,9,Confirmada,Dinheiro,Sim
424,10,3,288,4,2023-04-14,2023-04-16,2.0,3.0,6,Confirmada,PIX,Sim
425,5,3,248,2,2023-01-23,2023-01-25,2.0,2.0,4,No-show,PIX,Sim
426,4,3,151,4,2023-08-28,2023-09-02,5.0,1.0,9,Concluída,Dinheiro,Sim
427,5,1,135,1,2023-10-15,2023-10-17,2.0,2.0,1,Confirmada,Cartão de Débito,Sim
428,5,2,270,4,2024-03-10,2024-03-11,1.0,1.0,2,Concluída,PIX,Sim
429,2,2,277,1,2024-06-10,2024-06-11,1.0,2.0,8,Confirmada,PIX,Sim
430,5,2,231,2,2023-11-24,2023-11-26,2.0,2.0,4,Confirmada,PIX,Sim
431,5,2,133,2,2024-06-15,2024-06-17,2.0,2.0,3,Confirmada,PIX,Sim
432,12,2,52,3,2023-03-02,2023-03-05,3.0,1.0,7,Concluída,Cartão de Débito,Sim
433,11,3,277,2,2023-05-01,2023-05-07,6.0,2.0,6,Confirmada,Cartão de Débito,Sim
434,10,4,168,4,2024-12-10,2024-12-12,2.0,2.0,6,Cancelada,Dinheiro,Sim
435,6,4,136,2,2023-08-22,2023-08-25,3.0,1.0,8,Confirmada,Cartão de Débito,Sim
436,9,3,257,1,2024-04-06,2024-04-10,4.0,2.0,7,No-show,Cartão de Débito,Sim
437,12,2,4,1,2024-05-14,2024-05-15,1.0,1.0,7,Confirmada,Cartão de Débito,Sim
438,5,1,100,2,2024-04-26,2024-04-28,2.0,2.0,99,No-show,Cartão de Débito,Não
439,6,1,294,3,2023-03-13,2023-03-15,2.0,1.0,8,Confirmada,PIX,Sim
440,1,4,99,1,2024-08-07,2024-08-12,5.0,2.0,99,Cancelada,Cartão de Débito,Não
441,8,3,248,2,2024-03-15,2024-03-18,3.0,3.0,6,Cancelada,Dinheiro,Sim
442,11,5,220,1,2024-10-22,2024-10-28,6.0,2.0,7,Concluída,Transferência,Sim
443,5,1,149,2,2023-10-15,2023-10-17,2.0,1.0,2,Confirmada,Transferência,Sim
444,7,4,2,4,2024-11-10,2024-11-12,2.0,4.0,7,Confirmada,PIX,Sim
445,7,1,254,4,2023-03-22,2023-03-27,5.0,1.0,7,Cancelada,Dinheiro,Sim
446,8,5,72,4,2024-08-19,2024-08-24,5.0,4.0,6,Cancelada,Dinheiro,Sim
447,4,2,148,1,2024-02-07,2024-02-08,1.0,2.0,7,Cancelada,Transferência,Sim
448,1,2,244,1,2024-07-10,2024-07-15,5.0,1.0,8,Confirmada,Transferência,Sim
449,7,2,70,1,2024-10-26,2024-10-29,3.0,2.0,6,Confirmada,Cartão de Crédito,Sim
450,11,2,2,2,2023-07-08,2023-07-15,7.0,2.0,6,Confirmada,PIX,Sim
451,12,5,113,4,2023-11-02,2023-11-08,6.0,4.0,10,Confirmada,Transferência,Sim
452,3,1,93,1,2023-07-15,2023-07-17,2.0,1.0,3,Confirmada,Transferência,Sim
453,9,3,259,2,2024-09-14,2024-09-20,6.0,2.0,8,Confirmada,Cartão de Crédito,Sim
454,1,2,205,2,2024-05-31,2024-06-01,1.0,2.0,99,Confirmada,Transferência,Não
455,5,2,107,0,2024-03-03,2024-03-04,1.0,2.0,2,Concluída,Cartão de Débito,Sim
456,4,4,273,1,2023-03-03,2023-03-06,3.0,1.0,9,Confirmada,Dinheiro,Sim
457,10,2,244,0,2023-04-18,2023-04-23,5.0,1.0,99,Cancelada,PIX,Não
458,5,1,247,4,2024-06-15,2024-06-17,2.0,2.0,1,Confirmada,Dinheiro,Sim
459,5,2,287,2,2023-10-15,2023-10-17,2.0,2.0,1,Confirmada,Cartão de Crédito,Sim
460,11,3,122,3,2024-06-01,2024-06-04,3.0,1.0,7,Concluída,Cartão de Débito,Sim
461,2,2,238,3,2024-08-03,2024-08-10,7.0,1.0,6,Cancelada,Cartão de Crédito,Sim
462,3,3,253,1,2024-02-07,2024-02-10,3.0,2.0,3,Cancelada,Cartão de Débito,Sim
463,4,4,122,2,2023-01-17,2023-01-23,6.0,1.0,8,Confirmada,Cartão de Crédito,Sim
464,3,2,3,3,2023-07-15,2023-07-17,2.0,1.0,2,Confirmada,PIX,Sim
465,7,3,299,1,2023-03-24,2023-03-27,3.0,3.0,9,Confirmada,Cartão de Débito,Sim
466,2,4,99,0,2023-12-27,2023-12-29,2.0,2.0,6,Confirmada,Cartão de Débito,Sim
467,10,3,243,2,2024-02-16,2024-02-22,6.0,2.0,6,Cancelada,Cartão de Crédito,Sim
468,1,3,57,4,2024-09-19,2024-09-26,7.0,3.0,8,Confirmada,PIX,Sim
469,3,2,288,2,2024-03-13,2024-03-14,1.0,1.0,2,Confirmada,Dinheiro,Sim
470,5,2,70,3,2024-06-15,2024-06-17,2.0,1.0,2,Confirmada,Transferência,Sim
471,8,1,28,3,2024-06-03,2024-06-07,4.0,1.0,99,Cancelada,Dinheiro,Não
472,11,2,15,1,2024-11-29,2024-12-04,5.0,1.0,99,Concluída,Transferência,Não
473,12,1,195,4,2023-12-16,2023-12-18,2.0,1.0,6,Confirmada,Dinheiro,Sim
474,8,2,207,2,2024-07-07,2024-07-08,1.0,1.0,7,Cancelada,Transferência,Sim
475,8,2,123,1,2023-06-01,2023-06-07,6.0,1.0,10,Confirmada,PIX,Sim
476,7,3,17,1,2023-03-15,2023-03-19,4.0,3.0,9,Confirmada,Cartão de Crédito,Sim
477,3,1,9,4,2024-01-15,2024-01-17,2.0,1.0,3,Confirmada,Dinheiro,Sim
478,8,2,178,1,2023-06-11,2023-06-18,7.0,1.0,99,Confirmada,Cartão de Débito,Não
479,12,3,293,3,2023-12-14,2023-12-16,2.0,2.0,7,Confirmada,PIX,Sim
480,2,1,222,2,2024-05-11,2024-05-15,4.0,1.0,10,Cancelada,Cartão de Crédito,Sim
481,2,2,27,2,2023-12-28,2024-01-04,7.0,2.0,10,Confirmada,Transferência,Sim
482,6,1,170,2,2023-03-31,2023-04-07,7.0,2.0,10,Confirmada,Dinheiro,Sim
483,1,5,15,1,2023-03-28,2023-04-03,6.0,2.0,8,Confirmada,Cartão de Débito,Sim
484,1,2,260,2,2023-07-12,2023-07-16,4.0,2.0,8,Cancelada,PIX,Sim
485,9,2,163,1,2024-12-01,2024-12-03,2.0,1.0,7,Concluída,Cartão de Crédito,Sim
486,12,5,149,1,2024-02-26,2024-03-03,6.0,2.0,8,Concluída,PIX,Sim
487,11,5,244,3,2024-07-02,2024-07-07,5.0,1.0,7,Confirmada,Dinheiro,Sim
488,11,4,272,2,2024-10-25,2024-10-26,1.0,4.0,6,Confirmada,Cartão de Débito,Sim
489,3,1,69,2,2023-03-03,2023-03-04,1.0,1.0,2,Concluída,PIX,Sim
490,12,2,30,1,2023-06-27,2023-07-04,7.0,1.0,8,No-show,Cartão de Débito,Sim
491,10,5,132,4,2023-04-17,2023-04-22,5.0,4.0,10,Cancelada,Cartão de Crédito,Sim
492,6,2,90,4,2023-11-06,2023-11-08,2.0,1.0,99,Confirmada,Dinheiro,Não
493,7,2,98,2,2024-08-15,2024-08-18,3.0,1.0,8,Confirmada,Dinheiro,Sim
494,2,1,215,1,2024-07-17,2024-07-21,4.0,2.0,7,Confirmada,Cartão de Crédito,Sim
495,2,1,46,1,2024-08-24,2024-08-29,5.0,2.0,10,Concluída,Dinheiro,Sim
496,1,3,88,4,2024-07-15,2024-07-19,4.0,3.0,6,Confirmada,PIX,Sim
497,8,5,55,2,2023-03-23,2023-03-26,3.0,2.0,6,Confirmada,PIX,Sim
498,12,2,253,2,2024-03-10,2024-03-15,5.0,2.0,7,Concluída,Dinheiro,Sim
499,9,3,173,4,2024-02-24,2024-02-25,1.0,3.0,99,Confirmada,Transferência,Não
500,11,5,19,1,2024-11-22,2024-11-25,3.0,3.0,6,Confirmada,Dinheiro,Sim
501,4,5,184,2,2023-11-01,2023-11-06,5.0,2.0,9,Confirmada,Transferência,Sim
502,5,1,227,2,2023-11-07,2023-11-08,1.0,2.0,1,Confirmada,Cartão de Crédito,Sim
503,10,2,176,1,2024-07-05,2024-07-06,1.0,1.0,9,Concluída,Cartão de Crédito,Sim
504,9,4,79,2,2023-04-19,2023-04-24,5.0,2.0,6,Confirmada,Dinheiro,Sim
505,1,3,231,1,2023-11-04,2023-11-07,3.0,2.0,99,Confirmada,Cartão de Crédito,Não
506,2,2,118,4,2023-03-28,2023-04-01,4.0,2.0,10,Confirmada,Transferência,Sim
507,4,4,93,4,2023-03-07,2023-03-12,5.0,1.0,7,Concluída,Transferência,Sim
508,10,5,212,1,2023-03-24,2023-03-28,4.0,1.0,6,Concluída,Cartão de Débito,Sim
509,10,4,247,1,2023-11-14,2023-11-16,2.0,3.0,99,Confirmada,Cartão de Débito,Não
510,12,1,214,3,2024-12-07,2024-12-12,5.0,1.0,8,Confirmada,Cartão de Débito,Sim
511,2,2,249,2,2023-10-09,2023-10-16,7.0,1.0,7,Confirmada,Cartão de Débito,Sim
512,3,1,5,3,2024-11-22,2024-11-24,2.0,2.0,2,Concluída,PIX,Sim
513,7,1,37,1,2023-09-17,2023-09-23,6.0,1.0,7,Confirmada,Cartão de Crédito,Sim
514,2,2,189,1,2024-12-04,2024-12-11,7.0,2.0,9,Confirmada,Dinheiro,Sim
515,3,2,277,3,2024-02-04,2024-02-07,3.0,2.0,3,Confirmada,Cartão de Crédito,Sim
516,3,2,125,4,2023-07-15,2023-07-17,2.0,1.0,1,Confirmada,Dinheiro,Sim
517,3,1,193,3,2024-01-15,2024-01-17,2.0,2.0,1,Confirmada,PIX,Sim
518,9,1,114,3,2023-03-01,2023-03-06,5.0,1.0,10,Concluída,Cartão de Débito,Sim
519,1,1,10,1,2023-04-01,2023-04-03,2.0,1.0,99,Concluída,Cartão de Débito,Não
520,3,3,97,2,2023-05-02,2023-05-03,1.0,3.0,3,Confirmada,Cartão de Crédito,Sim
521,7,3,186,1,2024-03-03,2024-03-04,1.0,1.0,7,Confirmada,Transferência,Sim
522,10,3,262,1,2024-10-22,2024-10-27,5.0,1.0,99,Confirmada,Cartão de Débito,Não
523,4,2,19,2,2023-10-14,2023-10-15,1.0,1.0,10,Confirmada,Cartão de Débito,Sim
524,9,2,292,4,2024-01-02,2024-01-06,4.0,1.0,10,Confirmada,Dinheiro,Sim
525,1,1,199,2,2023-08-25,2023-08-31,6.0,2.0,99,Cancelada,Cartão de Débito,Não
526,9,3,120,1,2024-11-17,2024-11-23,6.0,3.0,10,Confirmada,Dinheiro,Sim
527,11,2,82,2,2024-01-10,2024-01-16,6.0,2.0,9,Confirmada,Dinheiro,Sim
528,12,4,14,2,2024-12-18,2024-12-25,7.0,4.0,6,Cancelada,Cartão de Crédito,Sim
529,9,4,4,3,2023-03-11,2023-03-17,6.0,2.0,10,Confirmada,Cartão de Débito,Sim
530,12,2,92,4,2023-01-18,2023-01-24,6.0,1.0,8,Confirmada,PIX,Sim
531,11,1,10,4,2024-02-18,2024-02-19,1.0,1.0,9,No-show,PIX,Sim
532,12,3,124,2,2023-09-23,2023-09-25,2.0,1.0,7,Confirmada,Dinheiro,Sim
533,11,1,4,2,2023-12-30,2024-01-06,7.0,1.0,10,Confirmada,PIX,Sim
534,5,1,274,4,2024-06-15,2024-06-17,2.0,1.0,1,Confirmada,PIX,Sim
535,12,2,214,2,2024-12-15,2024-12-20,5.0,1.0,99,Cancelada,PIX,Não
536,3,2,214,1,2023-07-15,2023-07-17,2.0,2.0,2,Confirmada,Transferência,Sim
537,7,1,14,1,2023-03-26,2023-04-01,6.0,1.0,10,Confirmada,Transferência,Sim
538,10,5,117,3,2023-01-24,2023-01-28,4.0,4.0,6,Confirmada,Cartão de Crédito,Sim
539,11,1,198,1,2024-03-22,2024-03-23,1.0,2.0,10,Concluída,Dinheiro,Sim
540,3,2,126,1,2023-07-15,2023-07-17,2.0,1.0,3,Confirmada,Transferência,Sim
541,1,1,265,1,2024-08-23,2024-08-30,7.0,1.0,7,Confirmada,PIX,Sim
542,5,2,50,4,2023-10-15,2023-10-17,2.0,1.0,1,Confirmada,Cartão de Débito,Sim
543,2,1,177,0,2023-09-01,2023-09-02,1.0,1.0,8,Confirmada,PIX,Sim
544,8,2,145,1,2024-02-28,2024-03-04,5.0,1.0,99,Confirmada,Cartão de Crédito,Não
545,10,2,152,1,2023-04-11,2023-04-14,3.0,1.0,10,Confirmada,Cartão de Débito,Sim
546,12,3,114,2,2023-02-02,2023-02-09,7.0,3.0,99,Cancelada,Dinheiro,Não
